V1,V2
ENSMUSG00000091680,113730
ENSMUSG00000029053,5590
ENSMUSG00000060261,2969
ENSMUSG00000007279,57758
ENSMUSG00000068816,10798
ENSMUSG00000021481,23567
ENSMUSG00000048163,6404
ENSMUSG00000040146,57139
ENSMUSG00000066456,9324
ENSMUSG00000018537,7703
ENSMUSG00000078671,1106
ENSMUSG00000078938,644186
ENSMUSG00000037921,55601
ENSMUSG00000026051,84417
ENSMUSG00000013921,25999
ENSMUSG00000066687,7704
ENSMUSG00000000976,63897
ENSMUSG00000062995,3382
ENSMUSG00000025041,22978
ENSMUSG00000028536,149466
ENSMUSG00000062064,155184
ENSMUSG00000001120,54039
ENSMUSG00000042444,54629
ENSMUSG00000046605,146712
ENSMUSG00000034165,896
ENSMUSG00000088929,692072
ENSMUSG00000028713,1580
ENSMUSG00000020799,83659
ENSMUSG00000052605,79763
ENSMUSG00000016757,23170
ENSMUSG00000037752,55113
ENSMUSG00000068154,3642
ENSMUSG00000022788,121512
ENSMUSG00000034634,8581
ENSMUSG00000030685,253980
ENSMUSG00000051427,550631
ENSMUSG00000060188,284340
ENSMUSG00000072568,157638
ENSMUSG00000016496,29126
ENSMUSG00000078612,199920
ENSMUSG00000029664,7980
ENSMUSG00000046490,643904
ENSMUSG00000034157,85457
ENSMUSG00000046378,253982
ENSMUSG00000020155,3779
ENSMUSG00000005237,146754
ENSMUSG00000042677,80149
ENSMUSG00000029832,9603
ENSMUSG00000054509,143
ENSMUSG00000092519,284382
ENSMUSG00000022960,29980
ENSMUSG00000032788,8566
ENSMUSG00000061462,84033
ENSMUSG00000048997,127002
ENSMUSG00000025892,2893
ENSMUSG00000030741,83985
ENSMUSG00000027952,10654
ENSMUSG00000051048,283208
ENSMUSG00000003458,23385
ENSMUSG00000046351,79692
ENSMUSG00000032060,1410
ENSMUSG00000037440,8876
ENSMUSG00000004231,5076
ENSMUSG00000056648,3218
ENSMUSG00000036502,55026
ENSMUSG00000026254,9470
ENSMUSG00000037989,65268
ENSMUSG00000038188,8578
ENSMUSG00000027209,196951
ENSMUSG00000022033,55872
ENSMUSG00000026305,9208
ENSMUSG00000019773,26271
ENSMUSG00000050854,128218
ENSMUSG00000038045,391365
ENSMUSG00000042104,55757
ENSMUSG00000028520,400757
ENSMUSG00000002846,51300
ENSMUSG00000024913,4041
ENSMUSG00000036899,56302
ENSMUSG00000022479,7421
ENSMUSG00000043602,124961
ENSMUSG00000030386,80095
ENSMUSG00000029502,2802
ENSMUSG00000053519,30820
ENSMUSG00000046688,92610
ENSMUSG00000006241,126075
ENSMUSG00000009350,4353
ENSMUSG00000022034,157570
ENSMUSG00000018585,475
ENSMUSG00000016559,3021
ENSMUSG00000054737,7569
ENSMUSG00000010609,5664
ENSMUSG00000002409,9149
ENSMUSG00000036923,219736
ENSMUSG00000024681,932
ENSMUSG00000051615,5911
ENSMUSG00000028098,27246
ENSMUSG00000024079,5610
ENSMUSG00000041459,23435
ENSMUSG00000038721,3217
ENSMUSG00000029335,651
ENSMUSG00000032316,1198
ENSMUSG00000025465,1892
ENSMUSG00000021203,78990
ENSMUSG00000048047,10009
ENSMUSG00000025932,2138
ENSMUSG00000031618,4306
ENSMUSG00000035805,23209
ENSMUSG00000006235,2057
ENSMUSG00000052331,91526
ENSMUSG00000023943,442038
ENSMUSG00000036264,23105
ENSMUSG00000032333,9399
ENSMUSG00000039765,57545
ENSMUSG00000074238,55435
ENSMUSG00000075702,140606
ENSMUSG00000028015,1519
ENSMUSG00000039230,6904
ENSMUSG00000035413,26022
ENSMUSG00000030615,84233
ENSMUSG00000032181,29106
ENSMUSG00000040857,2077
ENSMUSG00000025555,10160
ENSMUSG00000022184,26272
ENSMUSG00000033739,63943
ENSMUSG00000056268,163486
ENSMUSG00000051238,126074
ENSMUSG00000060938,6154
ENSMUSG00000041278,7265
ENSMUSG00000052417,254879
ENSMUSG00000019891,285761
ENSMUSG00000073735,245927
ENSMUSG00000044678,54742
ENSMUSG00000017491,5915
ENSMUSG00000058486,29062
ENSMUSG00000030774,5058
ENSMUSG00000001833,989
ENSMUSG00000023387,83795
ENSMUSG00000057135,388325
ENSMUSG00000049904,200728
ENSMUSG00000021748,5162
ENSMUSG00000029368,213
ENSMUSG00000032434,54918
ENSMUSG00000002393,2063
ENSMUSG00000046150,26595
ENSMUSG00000046150,390271
ENSMUSG00000005696,4068
ENSMUSG00000029020,9927
ENSMUSG00000032002,84259
ENSMUSG00000039308,8509
ENSMUSG00000039308,8509
ENSMUSG00000039208,284207
ENSMUSG00000040272,84680
ENSMUSG00000026374,7247
ENSMUSG00000063380,219865
ENSMUSG00000063380,26494
ENSMUSG00000030722,84901
ENSMUSG00000026358,5996
ENSMUSG00000031309,6197
ENSMUSG00000041268,23312
ENSMUSG00000053453,80145
ENSMUSG00000029559,64897
ENSMUSG00000032034,3762
ENSMUSG00000050541,147
ENSMUSG00000044292,390265
ENSMUSG00000044292,219869
ENSMUSG00000044292,390264
ENSMUSG00000044292,219870
ENSMUSG00000063787,118487
ENSMUSG00000002396,79629
ENSMUSG00000034187,4905
ENSMUSG00000010025,224
ENSMUSG00000029136,64080
ENSMUSG00000026251,1144
ENSMUSG00000020787,5023
ENSMUSG00000003299,51073
ENSMUSG00000025207,57715
ENSMUSG00000039198,374308
ENSMUSG00000004364,8452
ENSMUSG00000020401,153745
ENSMUSG00000008140,284361
ENSMUSG00000029106,118
ENSMUSG00000025290,6229
ENSMUSG00000074939,1133
ENSMUSG00000038267,63027
ENSMUSG00000032332,1303
ENSMUSG00000034115,11280
ENSMUSG00000038074,55033
ENSMUSG00000021822,5328
ENSMUSG00000028099,10623
ENSMUSG00000030577,933
ENSMUSG00000025464,196743
ENSMUSG00000018821,60370
ENSMUSG00000041439,54842
ENSMUSG00000004266,5777
ENSMUSG00000026553,1314
ENSMUSG00000038173,133121
ENSMUSG00000004296,3593
ENSMUSG00000057363,80146
ENSMUSG00000030614,55863
ENSMUSG00000031429,5716
ENSMUSG00000047897,134701
ENSMUSG00000006423,63932
ENSMUSG00000037270,84162
ENSMUSG00000054999,10004
ENSMUSG00000026437,5129
ENSMUSG00000034040,64409
ENSMUSG00000022186,5019
ENSMUSG00000032340,4756
ENSMUSG00000020463,57223
ENSMUSG00000033578,59353
ENSMUSG00000037995,57549
ENSMUSG00000035297,51138
ENSMUSG00000029563,93986
ENSMUSG00000066892,54850
ENSMUSG00000037351,10120
ENSMUSG00000049515,339768
ENSMUSG00000003269,9266
ENSMUSG00000048787,123879
ENSMUSG00000049321,80108
ENSMUSG00000030730,487
ENSMUSG00000028544,200010
ENSMUSG00000020397,9443
ENSMUSG00000032921,146852
ENSMUSG00000029415,55153
ENSMUSG00000079610,51239
ENSMUSG00000069911,100131897
ENSMUSG00000034159,79919
ENSMUSG00000088634,100113380
ENSMUSG00000068923,23208
ENSMUSG00000030082,29927
ENSMUSG00000078786,284325
ENSMUSG00000053436,1432
ENSMUSG00000012350,26298
ENSMUSG00000028995,84668
ENSMUSG00000033885,54899
ENSMUSG00000042909,390067
ENSMUSG00000028960,10277
ENSMUSG00000064567,100124536
ENSMUSG00000030922,57149
ENSMUSG00000028518,5563
ENSMUSG00000055692,645426
ENSMUSG00000004892,63827
ENSMUSG00000015134,220
ENSMUSG00000026421,1465
ENSMUSG00000030344,10566
ENSMUSG00000023927,6304
ENSMUSG00000026491,25909
ENSMUSG00000024534,9627
ENSMUSG00000041528,63891
ENSMUSG00000067653,200539
ENSMUSG00000034645,440590
ENSMUSG00000031996,334
ENSMUSG00000005225,84725
ENSMUSG00000020520,55568
ENSMUSG00000027208,2252
ENSMUSG00000044066,23177
ENSMUSG00000041578,1406
ENSMUSG00000052921,22899
ENSMUSG00000073096,65999
ENSMUSG00000064333,283160
ENSMUSG00000075700,51714
ENSMUSG00000056367,653857
ENSMUSG00000056367,57180
ENSMUSG00000026308,377007
ENSMUSG00000021733,9497
ENSMUSG00000067773,245913
ENSMUSG00000064780,619570
ENSMUSG00000032293,3658
ENSMUSG00000062939,6775
ENSMUSG00000033467,64109
ENSMUSG00000029153,132299
ENSMUSG00000029663,2792
ENSMUSG00000021752,200845
ENSMUSG00000033545,84937
ENSMUSG00000000794,3782
ENSMUSG00000005667,10797
ENSMUSG00000029291,22902
ENSMUSG00000054162,50859
ENSMUSG00000032766,2791
ENSMUSG00000057335,9859
ENSMUSG00000032116,3703
ENSMUSG00000000915,9026
ENSMUSG00000065862,26781
ENSMUSG00000029867,135927
ENSMUSG00000001604,6920
ENSMUSG00000046456,284417
ENSMUSG00000020335,6940
ENSMUSG00000030114,10219
ENSMUSG00000064495,654319
ENSMUSG00000050565,163590
ENSMUSG00000028707,127343
ENSMUSG00000025277,57406
ENSMUSG00000046999,401097
ENSMUSG00000041231,134510
ENSMUSG00000022335,57623
ENSMUSG00000088169,101340251
ENSMUSG00000030591,5714
ENSMUSG00000028101,10401
ENSMUSG00000068758,3563
ENSMUSG00000044542,5626
ENSMUSG00000065715,692076
ENSMUSG00000032816,57722
ENSMUSG00000028517,8613
ENSMUSG00000051650,10678
ENSMUSG00000021743,55079
ENSMUSG00000028180,9406
ENSMUSG00000054312,54460
ENSMUSG00000045382,7852
ENSMUSG00000029601,115811
ENSMUSG00000016150,10178
ENSMUSG00000025089,2674
ENSMUSG00000047036,353274
ENSMUSG00000063810,7840
ENSMUSG00000052854,203447
ENSMUSG00000062510,25936
ENSMUSG00000025986,57181
ENSMUSG00000007655,857
ENSMUSG00000040541,338661
ENSMUSG00000006920,2145
ENSMUSG00000077625,26773
ENSMUSG00000020388,8572
ENSMUSG00000028885,27293
ENSMUSG00000050343,8390
ENSMUSG00000009470,3842
ENSMUSG00000032889,124637
ENSMUSG00000038463,25903
ENSMUSG00000042784,4582
ENSMUSG00000016626,338323
ENSMUSG00000017132,9267
ENSMUSG00000009907,9525
ENSMUSG00000034636,79699
ENSMUSG00000079654,401399
ENSMUSG00000051355,150684
ENSMUSG00000049687,150368
ENSMUSG00000047180,93082
ENSMUSG00000079592,114902
ENSMUSG00000057193,57153
ENSMUSG00000055895,219990
ENSMUSG00000050640,441027
ENSMUSG00000068860,54964
ENSMUSG00000024128,124220
ENSMUSG00000026630,55509
ENSMUSG00000020513,51174
ENSMUSG00000063488,55888
ENSMUSG00000033182,166348
ENSMUSG00000013367,402665
ENSMUSG00000023571,388581
ENSMUSG00000041801,23612
ENSMUSG00000032415,90025
ENSMUSG00000000058,858
ENSMUSG00000044345,83742
ENSMUSG00000090231,629
ENSMUSG00000001829,81570
ENSMUSG00000033632,57536
ENSMUSG00000061894,7579
ENSMUSG00000032269,3359
ENSMUSG00000025437,23032
ENSMUSG00000035390,84446
ENSMUSG00000065686,677796
ENSMUSG00000089876,284114
ENSMUSG00000019432,7919
ENSMUSG00000022452,91689
ENSMUSG00000021196,5214
ENSMUSG00000016194,3290
ENSMUSG00000022759,400891
ENSMUSG00000027864,5738
ENSMUSG00000030917,57146
ENSMUSG00000032394,9543
ENSMUSG00000029202,23244
ENSMUSG00000007458,4074
ENSMUSG00000018923,400569
ENSMUSG00000004552,1510
ENSMUSG00000029054,2563
ENSMUSG00000073894,139804
ENSMUSG00000073894,27288
ENSMUSG00000001985,2899
ENSMUSG00000044084,201243
ENSMUSG00000080540,677842
ENSMUSG00000037935,6605
ENSMUSG00000009633,50486
ENSMUSG00000022765,9342
ENSMUSG00000033124,79065
ENSMUSG00000070644,55224
ENSMUSG00000029162,3795
ENSMUSG00000030298,6396
ENSMUSG00000064215,3429
ENSMUSG00000030909,257629
ENSMUSG00000022237,651746
ENSMUSG00000031394,101060233
ENSMUSG00000031394,2652
ENSMUSG00000031394,5956
ENSMUSG00000031394,728458
ENSMUSG00000058013,55752
ENSMUSG00000021499,347732
ENSMUSG00000022766,3053
ENSMUSG00000024269,25941
ENSMUSG00000025899,91801
ENSMUSG00000028041,8751
ENSMUSG00000025907,9821
ENSMUSG00000029219,201780
ENSMUSG00000005131,160140
ENSMUSG00000028736,5081
ENSMUSG00000041966,80067
ENSMUSG00000064158,284359
ENSMUSG00000025370,1007
ENSMUSG00000035849,125113
ENSMUSG00000021506,5307
ENSMUSG00000050796,126792
ENSMUSG00000042793,59352
ENSMUSG00000025232,3073
ENSMUSG00000068349,2765
ENSMUSG00000054423,8618
ENSMUSG00000042118,23743
ENSMUSG00000079017,83982
ENSMUSG00000079017,122509
ENSMUSG00000036644,23061
ENSMUSG00000024787,29907
ENSMUSG00000029769,64753
ENSMUSG00000028255,1179
ENSMUSG00000036943,51762
ENSMUSG00000042596,83741
ENSMUSG00000072707,26696
ENSMUSG00000039546,55966
ENSMUSG00000044562,54922
ENSMUSG00000021810,11319
ENSMUSG00000030589,115727
ENSMUSG00000032388,51324
ENSMUSG00000028189,1486
ENSMUSG00000063821,338599
ENSMUSG00000040525,23624
ENSMUSG00000051435,114827
ENSMUSG00000016498,80380
ENSMUSG00000030314,10533
ENSMUSG00000045201,116135
ENSMUSG00000024164,718
ENSMUSG00000031516,10671
ENSMUSG00000020770,85451
ENSMUSG00000003863,8541
ENSMUSG00000009828,22858
ENSMUSG00000030727,79874
ENSMUSG00000021811,23234
ENSMUSG00000064540,26809
ENSMUSG00000016308,7319
ENSMUSG00000045107,55776
ENSMUSG00000077457,692106
ENSMUSG00000029287,7049
ENSMUSG00000055313,84547
ENSMUSG00000046058,163126
ENSMUSG00000026069,9173
ENSMUSG00000039632,115948
ENSMUSG00000037157,58985
ENSMUSG00000030345,8798
ENSMUSG00000066747,283162
ENSMUSG00000025280,11128
ENSMUSG00000026849,1861
ENSMUSG00000042447,54468
ENSMUSG00000024182,8312
ENSMUSG00000068697,58529
ENSMUSG00000066952,283446
ENSMUSG00000030421,8725
ENSMUSG00000032405,8554
ENSMUSG00000021823,7414
ENSMUSG00000039058,26289
ENSMUSG00000000409,3932
ENSMUSG00000009207,80856
ENSMUSG00000021996,2098
ENSMUSG00000020422,64759
ENSMUSG00000026199,55139
ENSMUSG00000032370,114294
ENSMUSG00000039018,92170
ENSMUSG00000031393,4204
ENSMUSG00000028053,55870
ENSMUSG00000028115,149428
ENSMUSG00000031958,197257
ENSMUSG00000050721,80301
ENSMUSG00000039367,9632
ENSMUSG00000036529,6305
ENSMUSG00000046846,246777
ENSMUSG00000038208,93210
ENSMUSG00000040481,2186
ENSMUSG00000028751,30814
ENSMUSG00000045733,503542
ENSMUSG00000021807,51637
ENSMUSG00000032218,9133
ENSMUSG00000028173,79971
ENSMUSG00000038178,124935
ENSMUSG00000001248,57655
ENSMUSG00000030200,79370
ENSMUSG00000029475,84678
ENSMUSG00000053898,1891
ENSMUSG00000027206,9318
ENSMUSG00000032407,23350
ENSMUSG00000021809,25961
ENSMUSG00000027601,9650
ENSMUSG00000047797,2705
ENSMUSG00000019843,2534
ENSMUSG00000026213,114790
ENSMUSG00000044338,187
ENSMUSG00000028766,249
ENSMUSG00000025898,143884
ENSMUSG00000026142,84236
ENSMUSG00000015365,54456
ENSMUSG00000002342,54929
ENSMUSG00000038502,53635
ENSMUSG00000018547,8396
ENSMUSG00000029334,5593
ENSMUSG00000047898,1233
ENSMUSG00000020142,6509
ENSMUSG00000038644,5424
ENSMUSG00000018196,51022
ENSMUSG00000021806,22795
ENSMUSG00000027894,388662
ENSMUSG00000054728,221692
ENSMUSG00000022228,7741
ENSMUSG00000073771,149478
ENSMUSG00000021815,118490
ENSMUSG00000032087,57453
ENSMUSG00000020913,192666
ENSMUSG00000021890,85403
ENSMUSG00000040710,7903
ENSMUSG00000034145,57156
ENSMUSG00000033458,22909
ENSMUSG00000086596,26032
ENSMUSG00000061787,6218
ENSMUSG00000054266,284293
ENSMUSG00000032526,51188
ENSMUSG00000028360,204962
ENSMUSG00000021913,55753
ENSMUSG00000079418,115201
ENSMUSG00000027804,5481
ENSMUSG00000038976,84687
ENSMUSG00000075023,390110
ENSMUSG00000029600,84934
ENSMUSG00000045667,342527
ENSMUSG00000075604,1585
ENSMUSG00000075604,1584
ENSMUSG00000038495,56957
ENSMUSG00000032399,6124
ENSMUSG00000074217,113230
ENSMUSG00000003872,64130
ENSMUSG00000018541,54883
ENSMUSG00000062128,8388
ENSMUSG00000062128,8387
ENSMUSG00000070471,131831
ENSMUSG00000018820,118813
ENSMUSG00000041523,7379
ENSMUSG00000001103,645832
ENSMUSG00000050989,57190
ENSMUSG00000026342,80255
ENSMUSG00000021814,310
ENSMUSG00000035582,220032
ENSMUSG00000039197,132
ENSMUSG00000052852,65055
ENSMUSG00000035831,147183
ENSMUSG00000026639,3914
ENSMUSG00000004530,23603
ENSMUSG00000063450,23224
ENSMUSG00000042240,1415
ENSMUSG00000021738,6314
ENSMUSG00000026198,10058
ENSMUSG00000037139,127294
ENSMUSG00000019214,63922
ENSMUSG00000041720,5297
ENSMUSG00000069825,84690
ENSMUSG00000002635,84306
ENSMUSG00000026708,91687
ENSMUSG00000005360,6507
ENSMUSG00000005687,10286
ENSMUSG00000015837,8878
ENSMUSG00000036960,9635
ENSMUSG00000028145,117145
ENSMUSG00000032217,54778
ENSMUSG00000018740,399512
ENSMUSG00000026377,84365
ENSMUSG00000019055,5351
ENSMUSG00000039438,143941
ENSMUSG00000047181,201191
ENSMUSG00000048775,5275
ENSMUSG00000025739,51764
ENSMUSG00000031352,3052
ENSMUSG00000066278,79720
ENSMUSG00000043089,4312
ENSMUSG00000001524,2968
ENSMUSG00000038801,653486
ENSMUSG00000038801,147199
ENSMUSG00000032397,54962
ENSMUSG00000029403,8999
ENSMUSG00000022505,2013
ENSMUSG00000047443,151176
ENSMUSG00000026687,223
ENSMUSG00000038888,90353
ENSMUSG00000032383,5479
ENSMUSG00000020381,51149
ENSMUSG00000026003,33
ENSMUSG00000030257,9901
ENSMUSG00000040703,29785
ENSMUSG00000039217,3606
ENSMUSG00000030505,10196
ENSMUSG00000051232,147007
ENSMUSG00000032892,29098
ENSMUSG00000056267,80321
ENSMUSG00000020601,28951
ENSMUSG00000064284,150383
ENSMUSG00000051329,23279
ENSMUSG00000044224,134218
ENSMUSG00000013033,22859
ENSMUSG00000042331,92521
ENSMUSG00000025240,22908
ENSMUSG00000030492,11136
ENSMUSG00000041530,26523
ENSMUSG00000033909,57602
ENSMUSG00000018620,9313
ENSMUSG00000024682,2694
ENSMUSG00000040729,57562
ENSMUSG00000040624,57480
ENSMUSG00000035105,112399
ENSMUSG00000040532,83451
ENSMUSG00000032207,3990
ENSMUSG00000075570,353288
ENSMUSG00000004945,729515
ENSMUSG00000073982,391
ENSMUSG00000058656,401474
ENSMUSG00000063849,60490
ENSMUSG00000032571,30849
ENSMUSG00000021209,57718
ENSMUSG00000057551,57693
ENSMUSG00000022037,1191
ENSMUSG00000041734,55243
ENSMUSG00000042699,1660
ENSMUSG00000049823,221527
ENSMUSG00000038691,85509
ENSMUSG00000037110,57186
ENSMUSG00000034910,26108
ENSMUSG00000026596,27
ENSMUSG00000046079,55144
ENSMUSG00000039599,317662
ENSMUSG00000001098,83892
ENSMUSG00000030201,4040
ENSMUSG00000057540,127066
ENSMUSG00000001039,27077
ENSMUSG00000048521,10663
ENSMUSG00000003464,5824
ENSMUSG00000031997,7225
ENSMUSG00000025607,26958
ENSMUSG00000040935,353238
ENSMUSG00000053388,375593
ENSMUSG00000053388,378108
ENSMUSG00000053388,135892
ENSMUSG00000058351,440957
ENSMUSG00000034683,151242
ENSMUSG00000001774,26973
ENSMUSG00000022283,26986
ENSMUSG00000022283,5042
ENSMUSG00000023243,8645
ENSMUSG00000030590,147965
ENSMUSG00000038700,3215
ENSMUSG00000026688,4259
ENSMUSG00000031389,393
ENSMUSG00000029426,950
ENSMUSG00000040485,440699
ENSMUSG00000030270,151835
ENSMUSG00000021895,50650
ENSMUSG00000021032,58157
ENSMUSG00000000690,3216
ENSMUSG00000074818,79955
ENSMUSG00000071715,4689
ENSMUSG00000021749,131177
ENSMUSG00000034297,9969
ENSMUSG00000051890,122773
ENSMUSG00000028018,79807
ENSMUSG00000049960,51021
ENSMUSG00000060882,3751
ENSMUSG00000032449,55186
ENSMUSG00000030409,1760
ENSMUSG00000090812,161394
ENSMUSG00000038855,3707
ENSMUSG00000032512,57599
ENSMUSG00000022346,4609
ENSMUSG00000033111,57415
ENSMUSG00000013629,790
ENSMUSG00000039357,170384
ENSMUSG00000032435,51143
ENSMUSG00000029246,5471
ENSMUSG00000040938,162515
ENSMUSG00000061947,51156
ENSMUSG00000021962,55802
ENSMUSG00000005611,10335
ENSMUSG00000039349,79762
ENSMUSG00000026309,80895
ENSMUSG00000028016,57117
ENSMUSG00000029480,57647
ENSMUSG00000078937,1375
ENSMUSG00000074476,147841
ENSMUSG00000047822,55908
ENSMUSG00000039699,116071
ENSMUSG00000029076,51150
ENSMUSG00000091017,149647
ENSMUSG00000002068,898
ENSMUSG00000062729,5498
ENSMUSG00000060807,866
ENSMUSG00000041975,79828
ENSMUSG00000023232,347735
ENSMUSG00000028793,127544
ENSMUSG00000046750,348303
ENSMUSG00000034430,79364
ENSMUSG00000045594,2720
ENSMUSG00000031354,265
ENSMUSG00000031354,266
ENSMUSG00000038550,148523
ENSMUSG00000024944,402
ENSMUSG00000030521,10199
ENSMUSG00000079677,112812
ENSMUSG00000028398,90871
ENSMUSG00000041161,23252
ENSMUSG00000037174,1998
ENSMUSG00000047619,414301
ENSMUSG00000018583,10146
ENSMUSG00000021819,23053
ENSMUSG00000024371,717
ENSMUSG00000026628,467
ENSMUSG00000047613,339448
ENSMUSG00000003436,10683
ENSMUSG00000027863,914
ENSMUSG00000036905,713
ENSMUSG00000025213,81621
ENSMUSG00000043131,55233
ENSMUSG00000054302,55837
ENSMUSG00000025482,113746
ENSMUSG00000002944,948
ENSMUSG00000029578,26100
ENSMUSG00000034485,55075
ENSMUSG00000002325,10379
ENSMUSG00000033033,51063
ENSMUSG00000048351,65260
ENSMUSG00000038233,729085
ENSMUSG00000040640,26059
ENSMUSG00000031931,54851
ENSMUSG00000062590,80210
ENSMUSG00000019471,11140
ENSMUSG00000062691,105374463
ENSMUSG00000021891,131965
ENSMUSG00000028972,765
ENSMUSG00000036411,23366
ENSMUSG00000033009,55239
ENSMUSG00000024768,8513
ENSMUSG00000043311,57827
ENSMUSG00000040322,29957
ENSMUSG00000037447,10865
ENSMUSG00000025586,64506
ENSMUSG00000029247,10606
ENSMUSG00000032194,25959
ENSMUSG00000029455,217
ENSMUSG00000030041,130951
ENSMUSG00000037172,57189
ENSMUSG00000028857,84065
ENSMUSG00000047793,25992
ENSMUSG00000015843,6258
ENSMUSG00000046743,79633
ENSMUSG00000038543,79630
ENSMUSG00000001569,64434
ENSMUSG00000026200,79411
ENSMUSG00000031965,57057
ENSMUSG00000052962,51318
ENSMUSG00000046245,29990
ENSMUSG00000046245,101752399
ENSMUSG00000046245,29992
ENSMUSG00000028730,149465
ENSMUSG00000037801,64799
ENSMUSG00000032180,11018
ENSMUSG00000039068,26009
ENSMUSG00000022562,26873
ENSMUSG00000047518,200172
ENSMUSG00000052423,8703
ENSMUSG00000068335,1796
ENSMUSG00000032359,1512
ENSMUSG00000055204,26057
ENSMUSG00000034303,80071
ENSMUSG00000022617,1120
ENSMUSG00000027207,2585
ENSMUSG00000029474,80196
ENSMUSG00000059816,348378
ENSMUSG00000025330,23569
ENSMUSG00000036768,56992
ENSMUSG00000060519,64222
ENSMUSG00000040254,223117
ENSMUSG00000049686,84876
ENSMUSG00000057378,6263
ENSMUSG00000026686,4009
ENSMUSG00000047361,100652824
ENSMUSG00000022235,134147
ENSMUSG00000013419,92999
ENSMUSG00000032451,287015
ENSMUSG00000035443,29087
ENSMUSG00000027939,91181
ENSMUSG00000033623,10336
ENSMUSG00000028271,2959
ENSMUSG00000047098,55072
ENSMUSG00000009549,6727
ENSMUSG00000028840,51042
ENSMUSG00000031988,112936
ENSMUSG00000026357,64407
ENSMUSG00000015968,776
ENSMUSG00000023259,65010
ENSMUSG00000036432,6478
ENSMUSG00000034452,9187
ENSMUSG00000030650,79838
ENSMUSG00000041737,120224
ENSMUSG00000066637,130502
ENSMUSG00000035048,25847
ENSMUSG00000029147,5496
ENSMUSG00000010608,58517
ENSMUSG00000017309,146894
ENSMUSG00000034687,80144
ENSMUSG00000034259,54512
ENSMUSG00000021799,94233
ENSMUSG00000037108,55063
ENSMUSG00000024750,7763
ENSMUSG00000026404,83479
ENSMUSG00000032637,11273
ENSMUSG00000026021,7341
ENSMUSG00000021943,2662
ENSMUSG00000020630,246243
ENSMUSG00000034738,115677
ENSMUSG00000061477,6201
ENSMUSG00000003721,51141
ENSMUSG00000032440,7048
ENSMUSG00000021902,51533
ENSMUSG00000028597,2882
ENSMUSG00000025784,7123
ENSMUSG00000026087,51263
ENSMUSG00000041248,3758
ENSMUSG00000075220,390181
ENSMUSG00000017667,55713
ENSMUSG00000025959,8609
ENSMUSG00000026915,55342
ENSMUSG00000038658,57589
ENSMUSG00000037628,1033
ENSMUSG00000026527,6000
ENSMUSG00000050822,222962
ENSMUSG00000032807,242
ENSMUSG00000079184,54737
ENSMUSG00000034739,83552
ENSMUSG00000033453,170689
ENSMUSG00000020647,8648
ENSMUSG00000026620,4139
ENSMUSG00000021831,30001
ENSMUSG00000035448,1232
ENSMUSG00000052572,1740
ENSMUSG00000058624,9615
ENSMUSG00000027670,128506
ENSMUSG00000049010,219873
ENSMUSG00000041707,170371
ENSMUSG00000026182,7141
ENSMUSG00000028207,444
ENSMUSG00000072244,117854
ENSMUSG00000026443,10446
ENSMUSG00000050028,122748
ENSMUSG00000015721,126206
ENSMUSG00000029782,84928
ENSMUSG00000001948,53340
ENSMUSG00000053205,6815
ENSMUSG00000000560,2555
ENSMUSG00000034528,345275
ENSMUSG00000045259,126823
ENSMUSG00000003604,57099
ENSMUSG00000001566,3110
ENSMUSG00000061165,390275
ENSMUSG00000061458,79954
ENSMUSG00000032403,145853
ENSMUSG00000037418,7439
ENSMUSG00000046679,54980
ENSMUSG00000032534,80254
ENSMUSG00000024691,63901
ENSMUSG00000048388,165215
ENSMUSG00000066058,149461
ENSMUSG00000002731,8575
ENSMUSG00000007987,64792
ENSMUSG00000020639,375189
ENSMUSG00000020253,132160
ENSMUSG00000051977,11105
ENSMUSG00000022370,28998
ENSMUSG00000020605,64342
ENSMUSG00000029423,9271
ENSMUSG00000032393,54878
ENSMUSG00000020607,151354
ENSMUSG00000054054,441933
ENSMUSG00000024770,643418
ENSMUSG00000044737,43847
ENSMUSG00000020361,3308
ENSMUSG00000006412,5202
ENSMUSG00000037905,140707
ENSMUSG00000054498,343169
ENSMUSG00000024901,246330
ENSMUSG00000047298,169522
ENSMUSG00000032105,79849
ENSMUSG00000033174,11343
ENSMUSG00000030385,147685
ENSMUSG00000020547,28969
ENSMUSG00000029501,23141
ENSMUSG00000051855,4232
ENSMUSG00000020591,23620
ENSMUSG00000037499,29937
ENSMUSG00000025215,3195
ENSMUSG00000043510,150274
ENSMUSG00000052534,5087
ENSMUSG00000026509,824
ENSMUSG00000036613,7260
ENSMUSG00000032606,84276
ENSMUSG00000040363,54880
ENSMUSG00000048387,130497
ENSMUSG00000030433,646643
ENSMUSG00000025216,10660
ENSMUSG00000009927,6230
ENSMUSG00000054932,174
ENSMUSG00000054459,7447
ENSMUSG00000025977,66037
ENSMUSG00000018459,64849
ENSMUSG00000030539,10509
ENSMUSG00000005968,7286
ENSMUSG00000032872,51167
ENSMUSG00000045639,23361
ENSMUSG00000032109,79671
ENSMUSG00000004698,9734
ENSMUSG00000018068,57508
ENSMUSG00000034610,23318
ENSMUSG00000051095,390260
ENSMUSG00000024786,283129
ENSMUSG00000045160,388962
ENSMUSG00000057229,55101
ENSMUSG00000037953,51146
ENSMUSG00000062054,285148
ENSMUSG00000035171,138241
ENSMUSG00000026228,3357
ENSMUSG00000032718,54682
